Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"Account Current XXXX XXXX XXXX has reported Positive Activity : Account Current. 

XX/XX/XXXX Well done! Your account is now reported as current. It was previously reported as late. You're well on your way to improving your credit health. 
Source : Experian XXXX : XXXX XXXX XXXX Address : XXXX XXXX XXXX XXXX XXXX XXXXXXXX Current Status : ACCOUNT CURRENT Balance : {$8100.00} now Confirmation of Payment Request Received Payment Amount : {$930.00}, including service fee of {$5.00} Payment Date : XXXX XXXX, XXXX XXXXXXXX XXXX Payment Status : Approved Thank you. 

XXXX XXXX. 

XXXX PAID FOR THIS PreContract scam, THEY SAY THAT PART IS NOT COVERED. I specifically ask what is covered, when mechanic speaks with them, its not Covered like evert part, including the one they specifically told me was covered XXXX or XXXX  Vehicle OPTIONS : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX 
XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX  Full-TermDEDUCTIBLE {$100.00} {$0.00} CONTRACT PURCHASE DATE XX/XX/XXXX CONTRACT PUR PRICE : {$1600.00} SO NOT ONLY did. XXXX get a monthly premium of approximately {$350.00} but I was required to pay each month {$440.00} for the XXXX coverage. This XXXX  coverage was in lieu of force-placing collateral-protection insurance and had been represented as a product where XXXX would pay for XXXX cost of covered repairs and, in the event of a total vehicle loss, cancel the borrowers debt. 

Instead, They gave the run around XXXX after roughly XXXX months at the collision repair shop, I was asked to get the car towed somewhere else Or pay storage fee, they tried but storage fees will be required car has been there nearly 6 months and XXXX was unprofessional and so i got car towed to mechanic shop. And thats when I realized i got cheated out of My pre contract add-on And immediately after leaving collision repair shop, its was reported Repossession, my Last payment of {$920.00} On XX/XX/XXXX Balance as of XX/XX/XXXX {$7400.00} Now I owe according to XXXX nearly XXXX dollars. I also will have to file a motion to reverse default judgement, I was completely unaware I was being sued, and still My credit continues to plummet because XXXX keeps reporting late payments to credit bureau with inaccurate dates for my payments and Amounts, and every time I Dispute they just keep winning and nothing happens rightfully on my End because here goes more interest fee And lates fees hiking The. Past due after the car was sold and wrote of a few time",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,95827,,Consent provided,Web,2024-12-15,Closed with explanation,Yes,,11163719
2024-12-15,Debt collection,Federal student loan debt,False statements or representation,Attempted to collect wrong amount,,,"Eastern Revenue, Inc.",PA,17257,,Consent not provided,Web,2024-12-15,Closed with explanation,Yes,,11160795
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,,"EQUIFAX, INC.",FL,33325,,Other,Web,2024-12-15,Closed with explanation,Yes,,11153197
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",OK,74437,,Consent not provided,Web,2024-12-15,Closed with non-monetary relief,Yes,,11160920
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,"I am disputing inaccurate reporting on my credit reports by XXXX, the U.S. Department of Education, and credit reporting agencies XXXX, XXXX, and Experian regarding my student loan account ( Account No. XXXX ). XXXX has admitted in a letter dated XX/XX/XXXX that my account was transferred multiple times to : U.S. Department of Education XXXX XXXX XXXX XXXX XXXX XXXX XXXX  ) XXXX XXXX XXXX XXXX XXXX XXXX These transfers were done without my consent or proper authorization ( XXXX form ) and constitute payment, satisfying the debt under XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX. However, this account is still being inaccurately reported as unresolved or delinquent on my credit reports. Key Issues : XXXX. FCRA Violations by Credit Agencies : Under 15 U.S.C. 1681i ( a ) ( 5 ) and 12 C.F.R. 1022.43 ( a ), credit agencies must promptly update or correct inaccurate information when evidence, such as a notarized adavit, is provided. Despite my submission of notarized documentation, they have failed to update the account as Paid in Full. XXXX. Name Change Not Updated : I legally changed my name to XXXX XXXX XXXX due to fraudulent and inaccurate reporting tied to my former name ( XXXX XXXX ). XXXX, XXXX, and Experian have failed to update my legal name as required.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IL,60617,,Consent provided,Web,2024-12-15,Closed with explanation,Yes,,11163352
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,"I am disputing inaccurate reporting on my credit reports by XXXX, the U.S. Department of Education, and credit reporting agencies XXXX, Equifax, and XXXX regarding my student loan account ( Account No. XXXX ). XXXX has admitted in a letter dated XX/XX/XXXX that my account was transferred multiple times to : U.S. Department of Education Debt Management and Collections System ( DMCS ) FedLoan Servicing ( XXXX ) XXXX  These transfers were done without my consent or proper authorization ( SSA-89 form ) and constitute payment, satisfying the debt under XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX. However, this account is still being inaccurately reported as unresolved or delinquent on my credit reports. Key Issues : 1. FCRA Violations by Credit Agencies : Under 15 U.S.C. 1681i ( a ) ( 5 ) and 12 C.F.R. 1022.43 ( a ), credit agencies must promptly update or correct inaccurate information when evidence, such as a notarized adavit, is provided. Despite my submission of notarized documentation, they have failed to update the account as Paid in Full. 2. Name Change Not Updated : I legally changed my name to XXXX XXXX XXXX due to fraudulent and inaccurate reporting tied to my former name ( XXXX XXXX ). XXXX, Equifax, and XXXX have failed to update my legal name as required.",,"EQUIFAX, INC.",IL,60617,,Consent provided,Web,2024-12-15,Closed with explanation,Yes,,11164638
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"Account Current XXXX XXXX XXXX has reported Positive Activity : Account Current. 

XX/XX/XXXX Well done! Your account is now reported as current. It was previously reported as late. You're well on your way to improving your credit health. 
Source : XXXX XXXX : XXXX XXXX XXXX Address : XXXX XXXX XXXX, XXXX, CA XXXX Current Status : ACCOUNT CURRENT Balance : {$8100.00} now Confirmation of XXXX XXXX XXXX XXXX XXXX XXXX {$930.00}, including service fee of {$5.00} Payment Date : XXXX XXXX, XXXX XXXXXXXX XXXX Payment Status : Approved Thank you. 

XXXX XXXX. 

XXXX PAID FOR THIS PreContract scam, THEY SAY THAT PART IS NOT COVERED. I specifically ask what is covered, when mechanic speaks with them, its not Covered like evert part, including the one they specifically told me was covered XXXX or XXXX  Vehicle OPTIONS : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX Full-TermDEDUCTIBLE {$100.00} {$0.00} CONTRACT PURCHASE DATE XX/XX/XXXX CONTRACT PUR PRICE : {$1600.00} SO NOT ONLY did. XXXX get a monthly premium of approximately {$350.00} but I was required to pay each month {$440.00} for the XXXX coverage. This XXXX  coverage was in lieu of force-placing collateral-protection insurance and had been represented as a product where XXXX would pay for the cost of covered repairs and, in the event of a total vehicle loss, cancel the borrowers debt. 

Instead, They gave the run around n after roughly XXXX months at the collision repair shop, I was asked to get the car towed somewhere else Or pay storage fee, they tried but storage fees will be required car has been there nearly 6 months and XXXX was unprofessional and so i got car towed to mechanic shop. And thats when I realized i got cheated out of My pre contract add-on And immediately after leaving collision repair shop, its was reported Repossession, my Last payment of {$920.00} On XX/XX/XXXX Balance as of XX/XX/XXXX {$7400.00} Now I owe according to XXXX nearly XXXX dollars. I also will have to file a motion to reverse default judgement, I was completely unaware I was being sued, and still My credit continues to plummet because XXXX keeps reporting late payments to credit bureau with inaccurate dates for my payments and Amounts, and every time I Dispute they just keep winning and nothing happens rightfully on my End because here goes more interest fee And lates fees hiking The. Past due after the car was sold and wrote of a few time",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",CA,95827,,Consent provided,Web,2024-12-15,Closed with non-monetary relief,Yes,,11160963
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"XXXX XXXX XXXX XXXX XXXX XXXX, TX XXXX XXXX XXXX XXXX XXXX XXXX, PA XXXX Equifax XXXX XXXX XXXX XXXX, GA XXXX XXXX XXXX XXXX XXXX XXXX, TX XXXX XX/XX/XXXX Re : FCRA Section 605C Consumer Submission of Dispute for Identity Theft and Human XXXX  Victimization To Whom It May Concern, I, XXXX XXXX, am writing to inform you that I am a victim of both identity theft and human XXXX. Due to these crimes, unauthorized accounts, fraudulent inquiries, and incorrect personal information have been added to my credit report. As a result, I am requesting the immediate removal of the below-listed accounts, inquiries, and addresses in compliance with the Fair Credit Reporting Act ( FCRA ), Section 605C. 
I have filed a Federal Trade Commission ( FTC ) Identity Theft Report, and the following fraudulent accounts, addresses, and inquiries were opened or associated with my name without my knowledge or consent. As part of the remedy under the FCRA and Section 605C, I am submitting this letter for your prompt attention and investigation. 
XXXX. Fraudulent Accounts to Be Removed : The following unauthorized accounts were opened under my name : XXXX XXXX XXXX ( XXXX XXXX ), Account # : XXXX, Opened : XX/XX/XXXX, Collection Account XXXX XXXX XXXX, Account # : XXXX, Opened : XX/XX/XXXX, Secured Loan XXXX XXXX XXXX, Account # : XXXX, Opened : XX/XX/XXXX, Secured Loan No Name Found, Account # : XXXX, Opened : XX/XX/XXXX, Collection Account No Name Found, Account # : XXXX, Opened : XX/XX/XXXX, Collection Account No Name Found, Account # : XXXX, Opened : XX/XX/XXXX, Collection Account XXXX. Fraudulent Addresses to Be Removed : The following unauthorized addresses are falsely associated with my name and must be removed from my credit report : XXXX XXXX XXXX, XXXX, TX XXXX XXXX XXXX XXXX XXXX XXXX, TX XXXX XXXX. Unauthorized Inquiries to Be Removed : The following unauthorized credit inquiries were made without my permission and should be removed from my credit report : XXXX XXXX XXXX, Date : XX/XX/XXXX XXXX XXXX XXXX XXXX : XX/XX/XXXX XXXX  XXXX XXXX XXXX, Date : XX/XX/XXXX XXXX XXXX XXXX, Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date XXXX XX/XX/XXXX XXXX XXXX, Date : XX/XX/XXXX XXXX XXXX XXXX, XXXX XXXX XX/XX/XXXX XXXX XXXX, Date : XX/XX/XXXX XXXX Mo XXXX XXXX : XX/XX/XXXX XXXX XXXX XXXX, XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XXXX XXXX XXXX XX/XX/XXXX XXXX TX XXXX XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX, Date : XX/XX/XXXX XXXX XXXX XXXX XXXX XXXX XXXX : XX/XX/XXXX XXXX, Date : XX/XX/XXXX XXXX XXXX XXXX, Date : XX/XX/XXXX XXXX XXXX, Date XXXX XX/XX/XXXX XXXX XXXX XXXX Date : XX/XX/XXXX XXXX, Date : XX/XX/XXXX XXXX XXXX, Date : XX/XX/XXXX XXXX XXXX, Date : XX/XX/XXXX Legal Basis for Dispute : In accordance with FCRA Section 605C, I am requesting the removal of the above items due to the identity theft and human trafficking I have suffered. These violations infringe on my right to privacy and accuracy under the Fair Credit Reporting Act, including : 15 U.S.C. 1681 ( Section 602 A ) : The right to privacy of consumer information.

15 U.S.C. 1681 ( Section 604 A, Section 2 ) : A consumer reporting agency can not furnish an account without written instructions from the consumer.

15 U.S.C. 1681c ( a ) ( 5 ) : Consumer reporting agencies can not report adverse information older than seven years, except for criminal convictions.

15 U.S.C. 1681s-2 ( a ) ( 1 ) : A person shall not furnish inaccurate information to a consumer reporting agency.

Action Requested : In compliance with the FCRA Section 605C, I request the immediate removal of the fraudulent accounts, addresses, and inquiries from my credit report. Additionally, please conduct a thorough investigation and send me written confirmation of the actions taken.

Please respond to this matter within 30 days, as required by law. Failure to do so may result in legal action being taken against the responsible parties. I am requesting a copy of my updated credit report after the removal of the fraudulent information. 
Thank you for your prompt attention to this matter. Sincerely, XXXX XXXX XXXX XXXX XXXX XXXX, TX XXXX",,"EQUIFAX, INC.",TX,77584,,Consent provided,Web,2024-12-15,Closed with explanation,Yes,,11164416
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,,"EQUIFAX, INC.",TX,78249,Servicemember,Consent not provided,Web,2024-12-15,Closed with non-monetary relief,Yes,,11163443
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,78249,Servicemember,Consent not provided,Web,2024-12-15,Closed with non-monetary relief,Yes,,11161177
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"XXXX XXXX XXXX XXXX XXXX XXXX, TX XXXX TransUnion XXXX XXXX XXXX XXXX, PA XXXX XXXX XXXX XXXX XXXX XXXX, GA XXXX XXXX XXXX XXXX XXXX XXXX, TX XXXX XX/XX/XXXX Re : FCRA XXXX XXXX Consumer Submission of Dispute for Identity Theft and Human Trafficking Victimization To Whom It May Concern, I, XXXX XXXX, am writing to inform you that I am a victim of both identity theft and human trafficking. Due to these crimes, unauthorized accounts, fraudulent inquiries, and incorrect personal information have been added to my credit report. As a result, I am requesting the immediate removal of the below-listed accounts, inquiries, and addresses in compliance with the Fair Credit Reporting Act ( FCRA ), Section 605C.

I have filed a Federal Trade Commission ( FTC ) Identity Theft Report, and the following fraudulent accounts, addresses, and inquiries were opened or associated with my name without my knowledge or consent. As part of the remedy under the FCRA and Section 605C, I am submitting this letter for your prompt attention and investigation.

1. Fraudulent Accounts to Be Removed : The following unauthorized accounts were opened under my name : XXXX XXXX XXXX XXXX XXXX XXXX XXXX Account # : XXXX, Opened : XX/XX/XXXX, Collection Account XXXX XXXX XXXX, Account # : XXXX, Opened : XX/XX/XXXX, Secured Loan XXXX XXXX XXXX, Account # : XXXX, Opened : XX/XX/XXXX, Secured Loan No Name Found, Account # : XXXX, Opened : XX/XX/XXXX, Collection Account No Name Found, Account # : XXXX, Opened : XX/XX/XXXX, Collection Account No Name Found, Account # : XXXX, Opened : XX/XX/XXXX, Collection Account XXXX. Fraudulent Addresses to Be Removed : The following unauthorized addresses are falsely associated with my name and must be removed from my credit report : XXXX XXXX XXXX, XXXX, TX XXXX XXXX XXXX XXXX XXXX XXXX, TX XXXX XXXX. Unauthorized Inquiries to Be Removed : The following unauthorized credit inquiries were made without my permission and should be removed from my credit report : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX Legal Basis for Dispute : In accordance with FCRA Section 605C, I am requesting the removal of the above items due to the identity theft and human trafficking I have suffered. These violations infringe on my right to privacy and accuracy under the Fair Credit Reporting Act, including : 15 U.S.C. 1681 ( Section 602 A ) : The right to privacy of consumer information.

15 U.S.C. 1681 ( Section 604 A, Section 2 ) : A consumer reporting agency can not furnish an account without written instructions from the consumer.

15 U.S.C. 1681c ( a ) ( 5 ) : Consumer reporting agencies can not report adverse information older than seven years, except for criminal convictions.

15 U.S.C. 1681s-2 ( a ) ( 1 ) : A person shall not furnish inaccurate information to a consumer reporting agency.

Action Requested : In compliance with the FCRA Section 605C, I request the immediate removal of the fraudulent accounts, addresses, and inquiries from my credit report. Additionally, please conduct a thorough investigation and send me written confirmation of the actions taken.

Please respond to this matter within 30 days, as required by law. Failure to do so may result in legal action being taken against the responsible parties. I am requesting a copy of my updated credit report after the removal of the fraudulent information. 
Thank you for your prompt attention to this matter. Sincerely, XXXX XXXX XXXX XXXX XXXX XXXX, TX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,77584,,Consent provided,Web,2024-12-15,Closed with non-monetary relief,Yes,,11160379
2024-12-15,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Personal information incorrect,"XXXX, Transunion, XXXX, XXXX. I have nonmailable address on my report. XXXX XXXX XXXX XXXX XXXX XXXX is my only address. These other address need to be deleted. Also, it is illegal to report transaction history. Privacy act of 1974. And I was effected by the XXXX Data Breach. It is {$1000.00} per violation. Per the FCRA as a federal protected consumer Iam now opting out of any and all authorization. I the consumer may have given you written unwritten, verbal and nonverbal per 15 usc 6802 and change off, are considered a certificate of indebtedness. income can not be reported. 15 usc 1681 permissible purposes. You can't tie me to an old address. ( Non mailable ) and utilization is illegal a corporation can not report transaction history.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,77083,"Older American, Servicemember",Consent provided,Web,2024-12-15,Closed with explanation,Yes,,11160657
