Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,TRUIST FINANCIAL CORPORATION,CT,06032,Servicemember,Consent not provided,Web,2024-10-20,Closed with explanation,Yes,,10513893
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,OH,43605,,Consent not provided,Web,2024-10-20,Closed with non-monetary relief,Yes,,10514161
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",CA,92553,,Consent not provided,Web,2024-10-20,Closed with non-monetary relief,Yes,,10515607
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33321,,Consent not provided,Web,2024-10-20,Closed with non-monetary relief,Yes,,10515919
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,,"EQUIFAX, INC.",FL,33321,,Consent not provided,Web,2024-10-20,Closed with non-monetary relief,Yes,,10516416
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,,"EQUIFAX, INC.",FL,33351,,Consent not provided,Web,2024-10-20,Closed with non-monetary relief,Yes,,10517783
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,,"EQUIFAX, INC.",CA,92553,,Consent not provided,Web,2024-10-20,Closed with explanation,Yes,,10518285
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Credit monitoring or identity theft protection services,Billing dispute for services,,,"EQUIFAX, INC.",CA,90247,Older American,Consent not provided,Web,2024-10-20,Closed with non-monetary relief,Yes,,10516579
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,,"EQUIFAX, INC.",NV,89119,,Other,Web,2024-10-20,Closed with explanation,Yes,,10514070
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,,"EQUIFAX, INC.",FL,33025,,Consent not provided,Web,2024-10-20,Closed with non-monetary relief,Yes,,10508739
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,,"EQUIFAX, INC.",FL,339XX,,Other,Web,2024-10-20,Closed with non-monetary relief,Yes,,10508624
2024-10-20,"Money transfer, virtual currency, or money service",Mobile or digital wallet,"Managing, opening, or closing your mobile wallet account",,I started the account creation process but was later denied access. In order to login I needed to verify my identity but was not given an option or instructions on how to move forward with the verification. The only support thats available is an ai chat it which is useless. Their support is very difficult to navigate or find any solutions. The telephone number that I and coinstar support could find was disconnected. I finally found a way to submit a ticket and got an answer but that was back on XX/XX/year> which did not in anyway resolve the matter.,,"Coinme Holdings, Inc.",WA,XXXXX,,Consent provided,Web,2024-12-27,Closed with explanation,Yes,,10508282
2024-10-20,Credit card,General-purpose credit card or charge card,Fees or interest,Problem with fees,"I started using this credit account from PayPal this year in XXXX. They gave me six months of no interest.

However, I noticed they did charge me XXXX dollars of interest in my second month of having an account. I paid {$100.00} roughly {$100.00} a month toward my balance but by the time my six months came around I still had a balance of over {$400.00}. Because of this high balance, I was not able to fully pay it off in one payment so they started to charge me a very high amount of interest. I noticed they also would charge me a late fee if my posted payment was a day late which I called about and they reversed XXXX of them but with the interest and the other late fees, they did not reverse. My balance is {$220.00} of interest and late fees and I owe a total of {$300.00} roughly. So I really only owe them {$79.00} And I can definitely pay that off, the XXXX $ is a very high balance. I asked if they would remove any of the other fees and they some agents said they would not that it was applied just fine. A lot of the customer service people Ive spoken to over chat had a rude sentiment with me. I didnt feel like they were really trying to help me. It sounded more like they were accusing me of not wanting to pay at all and trying to get over on them and just being a bad customer just were very rude. 

I did not have a good experience with the customer service and they refused to help me and wanted to cut off my conversation shirt. I did, however, speak to two agents over chat who offered to take off all of my interest and my late fees so I could pay the balance, and unfortunately, my browser would refresh when they asked me how I could pay and they were asking me to pay through the chat. 
When I tried to reconnect, mysteriously I was given a new agent and that person said they can see that although I was given an interest and late fee refund offer they would refuse and didnt say exactly why. They just said it was not possible. With the other two agents, it was possible so I am very confused. Id like to know exactly why I was offered this with two agents and then never again offered with any other agents. And what that meant exactly that I could pay them through the chat. For some reason, no one knows what or why that was offered to me and can not answer these questions. Or they refuse to answer these questions.

This is very Misleading and a bit deceitful. And predatory in my opinion. I would like to pay off my balance and take the offer that the two agents offered me.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,CA,XXXXX,,Consent provided,Web,2024-11-13,Closed with explanation,Yes,,10515424
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I am filing this complaint with the Consumer Financial Protection Bureau ( CFPB ) to request the immediate deletion of a XXXX XXXX XXXX XXXX ( XXXX  ) account from my credit report. This account contains inaccuracies, disputed charges, and information related to identity theft. Furthermore, XXXX 's handling of my billing dispute and related inquiries has been unprofessional and in violation of multiple federal and state laws. Relevant Legal Violations : Fair Credit Reporting Act ( FCRA ) 15 U.S.C. 1681c-2 Under the FCRA, I have the right to request the removal of fraudulent or inaccurate information from my credit report. XXXX has failed to correct inaccuracies related to this account, specifically refusing to remove it despite its connection to identity theft and unauthorized charges. Violation : XXXX  refusal to remove this fraudulent information from my credit report violates my rights under the FCRA. Fair Credit Billing Act ( FCBA ) 15 U.S.C. 1666 The FCBA requires creditors to promptly investigate billing disputes and provide written explanations of their findings. XXXX failed to conduct a thorough investigation regarding a {$1000.00} debit card charge associated with this account and did not provide an adequate explanation. Violation : XXXX  mishandling of the billing dispute violates the FCBA 's investigation and dispute resolution provisions. Electronic Fund Transfer Act ( EFTA ) 15 U.S.C. 1693f The EFTA governs the resolution of unauthorized electronic fund transfers. The {$1000.00} charge is unauthorized, and XXXX has not investigated or reversed the transaction, despite my provision of sufficient documentation. Violation : XXXX has violated the EFTA by failing to investigate and resolve unauthorized charges as required by law. Fair Debt Collection Practices Act ( FDCPA ) 15 U.S.C. 1692c The FDCPA prohibits unfair and deceptive collection practices, including reporting inaccurate or disputed debts. XXXX continues to report this account as charged off or past due, despite the ongoing dispute, which has harmed my credit score and financial standing. Violation : XXXX  reporting of this account as delinquent, despite the ongoing dispute, constitutes a violation of the FDCPA. Ohio Consumer Sales Practices Act ( CSPA ) Ohio Rev. Code 1345.02 The Ohio CSPA prohibits suppliers from engaging in unfair, deceptive, or unconscionable acts in consumer transactions. XXXX  failure to investigate my billing dispute and unauthorized charges, along with their lack of clear communication, falls under deceptive practices as defined by Ohio law. Violation : XXXX conduct constitutes unfair and deceptive practices under the Ohio CSPA. Ohio Identity Theft Law Ohio Rev. Code 2913.49 Ohio 's identity theft laws protect consumers from the adverse effects of fraudulent information. XXXX has refused to correct or remove fraudulent information from my credit report, which continues to harm my financial standing. Violation : XXXX  refusal to remove identity theft-related information from my credit report violates Ohios identity theft law. Summary of Violations : Inaccurate Information Reporting ( FCRA ) : XXXX has failed to remove inaccurate information despite evidence of its connection to unauthorized charges and identity theft. Failure to Investigate Billing Disputes ( XXXX ) : XXXX has not properly investigated my billing dispute. Unauthorized Charges ( XXXX ) : The {$1000.00} charge is unauthorized, and XXXX has failed to investigate or reverse it. Unfair Debt Collection Practices ( FDCPA ) : XXXX continues to report the account as delinquent despite the ongoing dispute. Deceptive Practices ( Ohio CSPA ) : XXXX  mishandling of my dispute and failure to correct inaccuracies constitute unfair practices. Failure to Correct Identity Theft Information ( Ohio Identity Theft Law ) : XXXX  refusal to remove identity theft-related information is unlawful. Desired Outcome : Immediate Deletion of the XXXX  Account : I request that XXXX  be required to delete this disputed account from my credit report across all credit bureaus ( XXXX, Equifax, and XXXX ). This account contains fraudulent charges and disputed information that have not been resolved appropriately. Reimbursement of {$1000.00} for Unauthorized Debit Card Charge : I seek reimbursement for the {$1000.00} unauthorized debit card charge. If XXXX can not provide this reimbursement, I request that they block and delete the account from my credit report immediately. Correction of Credit Report : XXXX must notify all credit bureaus of the account deletion and ensure that any derogatory marks related to this account are permanently removed from my credit file. Conclusion : I trust that the CFPB will take prompt action to ensure my rights as a consumer are upheld. XXXX has failed to follow federal and state laws in handling my dispute and reporting accurate information. I respectfully request the CFPB 's assistance in resolving this matter and ensuring that XXXX corrects the ongoing damage to my credit report.",,"EQUIFAX, INC.",OH,44122,,Consent provided,Web,2024-10-20,Closed with non-monetary relief,Yes,,10509322
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Credit monitoring or identity theft protection services,Billing dispute for services,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",CA,90247,Older American,Consent not provided,Web,2024-10-20,Closed with non-monetary relief,Yes,,10515931
2024-10-20,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,Fraud or scam,,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",SC,29414,Servicemember,Consent not provided,Web,2024-11-07,Closed with explanation,Yes,,10518080
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NV,89119,,Other,Web,2024-10-20,Closed with non-monetary relief,Yes,,10514281
2024-10-20,Debt collection,I do not know,Attempts to collect debt not owed,Debt is not yours,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,AL,35810,,Consent not provided,Web,2024-10-20,Closed with explanation,Yes,,10514649
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33579,,Consent not provided,Web,2024-10-20,Closed with non-monetary relief,Yes,,10507950
2024-10-20,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information is missing that should be on the report,,,"American Credit Acceptance, LLC",CA,91351,Servicemember,Consent not provided,Web,2024-10-20,Closed with explanation,No,,10518561
