Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,78423,,Consent not provided,Web,2024-12-05,Closed with explanation,Yes,,10975166
2024-11-30,Mortgage,Home equity loan or line of credit (HELOC),Applying for a mortgage or refinancing an existing mortgage,Confusing or misleading advertising or marketing,"Button Finance kept stringing me along for months assuring me I was getting a HELOC approved when it was actually a 2nd mortgage and when the Notary appeared at my home for signing ; I called XXXX at Button and he simply stated "" that's the way the Title company processed the paperwork "" and that was unacceptable so I did not sign the paperwork and he called me a "" clown '' for not signing the paperwork and told him he's a con artist. 

I also questioned some of the fees in which I provided paperwork for like access to my credit reports and employment verification information. He just could provide reasoning for some of the fees so I refused to sign and he also had my Homeowners insurance company put Button down on my coverage as a mortgagee which was inappropriate when I have not signed any paperwork yet.",Company disputes the facts presented in the complaint,"Button Finance, Inc.",CA,93010,Servicemember,Consent provided,Web,2025-01-08,Closed with explanation,Yes,,10980629
2024-11-30,Credit card,General-purpose credit card or charge card,"Other features, terms, or problems",Problem with rewards from credit card,"My significant other and I have been planning a trip to XXXX XXXX and XXXX for a few months. On XX/XX/year> Chase Bank offered a XXXX XXXX XXXX XXXX XXXX Points ( see attached ). XXXX XXXX XXXX travel with XXXX XXXX and they have a published redemption chart with the reward points needed for travel on XXXX XXXX to get from XXXX to XXXX XXXX or XXXX, XXXX. XXXX XXXX XXXX points are needed for a round trip first class ticket ( see attached ). 

I attempted to search for seats and an error came up saying no seats were found. Then I called XXXX XXXX on XX/XX/year> to see if they could find flights. They asked for my XXXX XXXX account and told me they could not look until the points were in my account. 

On XX/XX/year> XXXX points from my Chase Rewards account were transferred to XXXX XXXX XXXX XXXX account for a total of XXXX points ( more than enough points to cover XXXX first class cabin seats on XXXX per XXXX 's redemption chart ). Once they were in the account, the customer service agent told me that no flights on XXXX available as requested. 

I asked about refunding the points, and this was not possible. Called Chase, and found that this was not possible ( as they state all transfers are final ). 

I then read the "" small print '' on XXXX XXXX redemption site stating that redemption of XXXX XXXX XXXX points are not available on XXXX XXXX XXXX, XXXX and XXXX ( see attached ). The other planes in their fleet ( where points can be used ), the XXXX, XXXX and XXXX do not have a first class accommodation ( see attached ). 

I have enough XXXX XXXX XXXX XXXX points to book XXXX first class seats on XXXX XXXX from XXXX ( XXXX  ) to XXXX, XXXX ( XXXX ) but this flight will never be offered because XXXX XXXX only flies XXXX, XXXX and XXXX aircraft on this route. These aircraft are excluded from the XXXX XXXX redemption via the "" small print '', and first class accommodations do not exist on XXXX XXXX XXXX, XXXX and XXXX. 

It is unreasonable for XXXX XXXX to expect the general consumer to know that first class seating does not exist on the flights you can book on XXXX XXXX via their flying club. Therefore they devalued the points significantly because the only way to redeem points with XXXX XXXX is to take multiple connections with multiple airlines, and you can not ever get thefirst class seat theyhave advertised. 

They falsely advertise what appears to be an amazing award ( First Class round trip with XXXX XXXX for only XXXX points ) because they exclude planes that have first class, and first class does not exist on the remaining aircraft in XXXX XXXX XXXX. 

If I would have transferred my points XXXX to XXXX XXXX XXXX XXXX ), I could have booked round trip direct business class accommodations for me and my significant other XXXX points each. I was persuaded by XXXX XXXX XXXX XXXX transfer offer to then get a first class seat ( not business class ) for only XXXX points roundtrip. My points are now stuck and devalued in the XXXX XXXX XXXX club. 

This is blatant fraud. Essentially the same as saying "" XXXX points to travel to the moon, but all spacecraft are excluded from this redemption. '' A great offer that is impossible to book because you can't take a passenger jet to the moon. 

You can not advertise something that does not exist, and then entice customers with XXXX points transfersvia a permanent transferof points. Both ( XXXX XXXX XXXX parties are culpable and probably in cahoots.I do not believe XXXX XXXX has any culpability in this matter.",,JPMORGAN CHASE & CO.,TX,77057,,Consent provided,Web,2024-11-30,Closed with non-monetary relief,Yes,,10980015
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",MO,63043,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10981836
2024-11-30,Credit card,General-purpose credit card or charge card,Incorrect information on your report,Personal information incorrect,,,CAPITAL ONE FINANCIAL CORPORATION,FL,321XX,,,Web,2024-11-30,Closed with explanation,Yes,,10970162
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"This CEPB comolaint ha been filed to request pursuant to FCRA 605B ( 15 U.S.C. 1681c-2 ) that you, the TransUnion credit reporting agency , block information appearing on my consumer credit report that is the fraudulent, inaccurate, and false information. XXXX accounts nave meuited in several fraudulent hard inquiries and fraudulent collections appearing on my consumer FICO credit report. I've attached a list of the hard inquiries in question as well as a copy of the consumer rico credit report maintained by you wnich shows the atorementioned traudulent items. I do not recognize the aforementioned accounts, collections, or hard inquiries as eported. The aforementioned accounts, collections, and hard inquiries appearing on my consumer credit report maintained by you were not opened, made, or initiated by me. All of the aforementioned accounts, collections, and hard inquiries are the result of identity theft and fraud. I have attached a copy of FTC identity Theft Criminal Complaint # XXXX as proof from the US Federal Trade Commission that all of the aforementioned consumer credit accounts, collections, and hard inquines are the result of identity theft and fraud.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",IN,46224,,Consent provided,Web,2024-11-30,Closed with non-monetary relief,Yes,,10982846
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Unable to get your credit report or credit score,Other problem getting your report or credit score,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",CA,92173,,,Web,2024-11-30,Closed with non-monetary relief,Yes,,10982166
2024-11-30,Credit card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Card was charged for something you did not purchase with the card,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",CT,06051,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10982396
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,"Dear CFPB, I am writing to file a formal complaint against Bank of America and XXXX XXXX for violations of federal consumer protection laws and regulations, as outlined below. 
15 U.S.C. 1611 : Bank of America and XXXX have failed to adhere to the Truth in Lending Acts ( TILA ) provisions, which mandate accurate disclosures of credit terms to consumers. Misleading or incomplete reporting of financial obligations has had an adverse impact on my credit report and access to credit.

15 U.S.C. 1602 : Both entities have failed to ensure the transparency and accuracy of credit transactions as required by this statute, which defines key terms and obligations under TILA.

15 U.S.C. 1691 ( a ) : I believe Bank of America has engaged in discriminatory practices in violation of the Equal Credit Opportunity Act ( ECOA ). This section prohibits creditors from discriminating against any applicant based on factors unrelated to creditworthiness. 

XXXX2 CFR 1002.4 : Bank of America failed to notify me of adverse actions or provide clear, written reasons for decisions affecting my credit application or account.

12 CFR 1002.2 : XXXX has provided inaccurate or misleading credit report data, resulting in adverse actions against me, including potential denial or higher costs of credit. 

TransUnion LLC v. Ramirez, 594 U.S. ( 2021 ) : XXXX 's conduct demonstrates a disregard for consumer rights, as highlighted in the Supreme Courts ruling. Their failure to meet the FCRAs requirements regarding accuracy and disclosure of consumer data directly impacts my credit standing.

Details of the Complaint Bank of America and XXXX XXXX have collectively contributed to errors and misrepresentations in my credit report. Despite my attempts to resolve these issues, the following concerns remain unaddressed : Failure to Correct Inaccurate Reporting : XXXX continues to report erroneous information on my credit report, leading to adverse actions against me. 
Lack of Proper Notification : Bank of America has failed to notify me of adverse actions or provide sufficient explanations for their decisions. 
Failure to Ensure Maximum Accuracy : XXXX has not upheld its obligation under the Fair Credit Reporting Act ( FCRA ) to ensure the accuracy of consumer reports, as required under 15 U.S.C. 1681e ( b ).

Requested Resolution I request the CFPB to : Conduct a full investigation into Bank of Americas and XXXX XXXX  actions. 
Require XXXX to immediately correct inaccuracies on my credit report and provide evidence of compliance with 15 U.S.C. 1681e ( b ).

Require Bank of America to provide clear documentation of their adverse actions and verify compliance with ECOA and related regulations.

Levy appropriate penalties for noncompliance to ensure accountability and prevent similar misconduct in the future. 
Supporting Documentation I have attached copies of my credit report, correspondence with Bank of America and XXXX, and any additional documentation to support this complaint. 

Thank you for your attention to this matter. I trust that the CFPB will take appropriate action to uphold my rights under federal law and ensure accountability for these violations. 

Sincerely, XXXX XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",OH,44146,Servicemember,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10972550
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"The List of accounts below has violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681. 
XXXX XXXX XXXX and XXXX XXXX XXXX has violated my rights. 

I looked at my Experian credit report on XX/XX/XXXX and XX/XX/XXXX ( and noticed some things are incomplete and not accurate. And according to the fair credit reporting act Whenever a consumer reporting agency prepares a consumer report it shall follow reasonable procedures to assure maximum possible accuracy of the information concerning the individual about whom the report relates according to 1

5 USC 1681 ( e ) ( b ). And according to 15 USC 1681 5 they are suppose to do this ( 5 )
Treatment of inaccurate or unverifiable information ( A ) In generallf, after any reinvestigation under paragraph ( 1 ) of any information disputed by a consumer, an item of the information is found to be inaccurate or incomplete or can not be verified, the consumer reporting agency shall ( i ) promptly delete that item of information from the file of the consumer, or modify that item of information, as appropriate, based on the results of the reinvestigation; and ( ii ) promptly notify the furnisher of that information that the information has been modified or deleted from the file of the consumer. 

and according to 15 USC 1681s-2 they are suppose to not furnish any information relating to a consumer to any consumer reporting agency if the person knows or has reasonable cause to believe that the information is inaccurate.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NY,10469,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10974594
2024-11-30,Checking or savings account,Checking account,Managing an account,Funds not handled or disbursed as instructed,"Urgent Complaint Regarding Missing Funds and ACH Deposits Simple/BBVA/PNC Transition Dear Consumer Financial Protection Bureau , I am writing to formally complain about the handling of my Simple Online Bank Account , which was backed by BBVA USA and later acquired by PNC Bank. Following the transition, I have been unable to access my funds or locate incoming ACH deposits from the U.S. Treasury ( IRS ), as detailed below : 1. - I was a customer of Simple Bank, whose accounts were serviced by BBVA USA. Simple Bank closed its operations around XX/XX/XXXX, and customers were informed that their accounts would transition to BBVA USA while maintaining the same routing and account numbers. 
- At the time of closure, my account had cash, which I initially wrote off as a loss after BBVA USA claimed no record of my account during a subsequent inquiry.

2. - Upon reviewing my IRS transcripts for XXXX and XXXX, I discovered multiple ACH deposits ( amounts and dates available ) that were sent by the IRS to my Simple/BBVA account 's routing and account numbers.

- These deposits were not returned as undeliverable, according to my IRS records, yet I never received the funds.

3. - I contacted BBVA USA and PNC Bank multiple times but was informed that there were no records of my Simple Online Bank Account, despite BBVA USA being the servicer of those accounts.

- My Simple Bank debit card was inactive and destroyed during the time of these missing deposits, further confirming I could not have accessed or withdrawn these funds.

4. - In XX/XX/XXXX, I IRS told me that they had to initiate a trace on the missing deposits. However, they have not provided any resolution or explanation for the missing funds.

5. - As a long-standing customer of Simple Bank with a clear paper trail of my account activity, I demand that the involved entities ( Simple, BBVA USA , PNC Bank , or the IRS ) locate and return my funds immediately. 
- If no action is taken, I will file police reports and consider legal proceedings for fraud, theft or mishandling of my finances. 

**Supporting Documentation** : - IRS transcripts from XXXX and XXXX showing the ACH deposits. 
- Proof of my Simple Bank account details, including the routing and account numbers. 
- Correspondence with BBVA USA, PNC Bank representatives and the IRS regarding this matter. 

This situation has caused significant financial and emotional distress. I urge your office to investigate this matter urgently and hold the responsible parties accountable. 

Sincerely, XXXX XXXX XXXX",,PNC Bank N.A.,CA,900XX,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10981197
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"I am a victim of both identity theft and XXXX XXXX  As per the guidance from the Consumer Financial Protection Bureau ( CFPB ), lam submitting the necessary documentation and a letter from an advocacy group assisting me due to XXXX XXXX XXXX XXXX  which qualifies as XXXX  under the XXXX XXXX XXXX XXXX ( b ) ( XXXX ) XXXX and XXXX ( b ) ( 7 ). I kindly request that you block this information from my credit report within four business days, pursuant to section 605C of the Fair Credit Reporting Act. I am a victim of XXXX XXXX  and debt bondage, and I request that all listed accounts be blocked and deleted. Please delete the following account. 

XXXX XXXX This account have been removed on XXXX and XXXX so Im not sure why this is still here. This needs to be blocked or removed from credit immediately.",,"EQUIFAX, INC.",IL,60660,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10980039
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"This CEPB comolaint ha been filed to request pursuant to FCRA 605B ( 15 U.S.C. 1681c-2 ) that you, the XXXX credit reporting agency , block information appearing on my consumer credit report that is the fraudulent, inaccurate, and false information. XXXX accounts nave meuited in several fraudulent hard inquiries and fraudulent collections appearing on my consumer FICO credit report. I've attached a list of the hard inquiries in question as well as a copy of the consumer rico credit report maintained by you wnich shows the atorementioned traudulent items. I do not recognize the aforementioned accounts, collections, or hard inquiries as eported. The aforementioned accounts, collections, and hard inquiries appearing on my consumer credit report maintained by you were not opened, made, or initiated by me. All of the aforementioned accounts, collections, and hard inquiries are the result of identity theft and fraud. I have attached a copy of FTC identity Theft Criminal Complaint # XXXX as proof from the US Federal Trade Commission that all of the aforementioned consumer credit accounts, collections, and hard inquines are the result of identity theft and fraud.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IN,46224,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10980788
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,"I declare under penalty of perjury ( under the laws of the United States, if executed outside of the United States ) that the foregoing is true and correct to the best of my knowledge. Further, I certify that I am permitted by FEDERAL and STATE LAW to file this dispute. I also understand that knowing and willful misstatements or omissions of material facts constitutes a FEDERAL CRIMINAL VIOLATION punishable under 18 U.S.C. 1001. Additionally, these misstatements are punishable as perjury under 18 U.S.C. 1621. This collection found within my credit report are not related to any transaction that I made. I am alleging that a person or company- without my authorization- used my personal identifying information to apply for goods, services, or money ; and, was successful in creating some accounts. All is being investigated by the FTC.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,28269,,Consent provided,Web,2024-12-16,Closed with explanation,Yes,,10979588
2024-11-30,Credit reporting or other personal consumer reports,Other personal consumer report,Incorrect information on your report,Information is incorrect,"I am reporting XXXX wrong and unauthorized inquiries on my credit report with Equifax, please remove the following inquiries off my personal report as soon as possible. 

XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",,"EQUIFAX, INC.",FL,33130,,Consent provided,Web,2024-12-01,Closed with explanation,Yes,,10982965
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,,"EQUIFAX, INC.",FL,33321,,Consent not provided,Web,2024-11-30,Closed with non-monetary relief,Yes,,10980062
2024-11-30,Credit card,General-purpose credit card or charge card,Improper use of your report,Credit inquiries on your report that you don't recognize,,,"EQUIFAX, INC.",FL,33321,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10978039
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,,"EQUIFAX, INC.",TX,77493,Servicemember,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10973687
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"The List of accounts below has violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681. 
XXXX XXXX XXXX : and XXXX XXXX XXXX Account has violated my rights. 

I looked at my XXXX credit report on XX/XX/XXXX and XX/XX/XXXX and noticed some things are incomplete and not accurate. And according to the fair credit reporting act Whenever a consumer reporting agency prepares a consumer report it shall follow reasonable procedures to assure maximum possible accuracy of the information concerning the individual about whom the report relates according to 15 USC 1681 ( e ) ( b ).

And according to 15 USC 1681 5 they are suppose to do this ( 5 ) Treatment of inaccurate or unverifiable information ( A ) In generallf, after any reinvestigation under paragraph ( 1 ) of any information disputed by a consumer, an item of the information is found to be inaccurate or incomplete or can not be verified, the consumer reporting agency shall ( i ) promptly delete that item of information from the file of the consumer, or modify that item of information, as appropriate, based on the results of the reinvestigation; and ( ii ) promptly notify the furnisher of that information that the information has been modified or deleted from the file of the consumer.

and according to 15 USC 1681s-2 they are suppose to not furnish any information relating to a consumer to any consumer reporting agency if the person knows or has reasonable cause to believe that the information is inaccurate.",,"EQUIFAX, INC.",NY,10469,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10973691
