Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,"XXXX XXXX  is reporting that I was late on my payments for 30-60 days but I have proof payment was made in advance for the months they are claiming, payment was not received. I contacted them over the phone and they informed me they can not do anything about it or make changes since it is already being reported. 

I have written to XXXX, XXXX and Transunion, for the past seven ( 7 ) months, regarding the inaccurate information they are reporting, on behalf of XXXX XXXX, about my payment history. The three bureaus are reporting my payment history as Current, was past due 60 days OR Paid or paying as agreed but reflects the inaccurate missing payments, still, under section two-years payment history. 

I have sent out over three letters asking to validate debt and providing letters with proof of missed payments but nothing has been resolved. This is effecting everything from buying a home to my health. I really would like to get this resolved. My account is closed and XXXX XXXX has sent me checks because I overpaid the account. 

I received a statement from XXXX XXXX for XX/XX/year>XXXX  with a statement balance {$380.00} that was due XX/XX/year>. A payment was made on XX/XX/year>XXXX  for an amount of XXXX. Payment was processed and accepted. 

My XX/XX/year>XXXX  statement had a balance of - {$37.00}. They may be reporting I missed a payment because I did not have a balance to pay but I should not have a low score because I paid my bill balance. Look forward to this being rectify.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33511,,Consent provided,Web,2024-09-08,Closed with non-monetary relief,Yes,,10059067
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,,"EQUIFAX, INC.",FL,33060,,Consent not provided,Web,2024-09-08,Closed with non-monetary relief,Yes,,10061859
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33060,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10061858
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,,"EQUIFAX, INC.",GA,31533,Servicemember,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10062421
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",GA,31533,Servicemember,Consent not provided,Web,2024-09-08,Closed with non-monetary relief,Yes,,10062497
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,27261,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10064327
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MO,63134,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10064284
2024-09-08,Debt collection,I do not know,Written notification about debt,Didn't receive notice of right to dispute,,Company believes it acted appropriately as authorized by contract or law,"CCS Financial Services, Inc.",TX,78754,,Consent not provided,Web,2024-09-12,Closed with non-monetary relief,No,,10033817
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,,"EQUIFAX, INC.",DC,20016,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063004
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,,"EQUIFAX, INC.",CA,94591,,Consent not provided,Web,2024-09-08,Closed with non-monetary relief,Yes,,10063920
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,,"EQUIFAX, INC.",NC,27261,,Consent not provided,Web,2024-09-08,Closed with non-monetary relief,Yes,,10064179
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,,"EQUIFAX, INC.",MO,63134,,Consent not provided,Web,2024-09-08,Closed with non-monetary relief,Yes,,10064120
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,All items on my report is in accurate and I would like them removed from my credit report,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Radius Global Solutions LLC,TX,77406,,Consent provided,Web,2024-09-08,Closed with explanation,Yes,,10061601
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,,"EQUIFAX, INC.",PR,00669,,Consent not provided,Web,2024-09-08,Closed with non-monetary relief,Yes,,10062477
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,,"EQUIFAX, INC.",PR,00669,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10062474
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,UT,84010,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10064305
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"I keep asking for my wet signature and all proof that goes with it. Also I have had my credit frozen off and on for the last four years because someone has been trying to use my name. Some how the freeze keeps getting turned off. 
Someone made an account in my name for XXXX XXXX, so I cant even get into that one to see what is on there. 
Experian had all kinds of names on there that werent even my names. Also addresses that I hadnt even seen before. 
Not any of the sites are the same. They look horrible!! I have tried to dispute but nothing gets done. 
This cant be legal, to be putting false information out there. I dont believe they are able to share wrong information. Which all of them are doing. I have reported repeatedly that my identity had been stolen, and My name has been in the XXXX XXXX XXXX Data breach, XXXX  data breachXXXX XXXX XXXX XXXXXXXX data breach. My account is high risk and has been that way for quite some time. They were informed of all of it. Dispute after dispute and nothing was done",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NM,87112,,Consent provided,Web,2024-09-08,Closed with explanation,Yes,,10033831
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,"A company pulled my credit report 5 years after I entered store. 

I did not authorize credit use or provide my SSN at the time.",,MDG USA Inc.,TN,XXXXX,Servicemember,Consent provided,Web,2024-11-25,Closed with explanation,Yes,,10063471
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32806,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063143
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NV,89014,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063248
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NV,89014,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063250
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,75243,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10058874
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,OH,43623,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10059212
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32806,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063262
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Old information reappears or never goes away,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,78418,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063075
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Personal information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33139,,,Web,2024-09-08,Closed with explanation,Yes,,10062907
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Personal information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33139,,,Web,2024-09-08,Closed with explanation,Yes,,10062908
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,27713,,,Web,2024-09-08,Closed with explanation,Yes,,10063134
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30326,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063169
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"I have already sent a letter addressing the inaccuracies and unknown items on my credit report, but unfortunately, I have not received any response even after 30 days. It feels like I'm being taken advantage of and my disputes are being ignored. According to Section 611 ( a ), if these items are not investigated within 30 days, they should be promptly removed from my credit report. Since it has been over 30 days, I expect these accounts to be updated immediately. If not, I will have no choice but to pursue legal action due to the stress this situation has caused me. Additionally, my information was also affected by the XXXX, Experian, and XXXX data breach, which raises concerns about the security of my personal data.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,90805,,Consent provided,Web,2024-09-08,Closed with explanation,Yes,,10063171
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"In accordance with the Fair Credit Reporting Act. The List of accounts below has violated my Federally protected consumer Rights to Privacy and Confidentiality under 15 U.S.C. 1681 XXXX XXXX XXXX  ACCOUNT # XXXX XXXX XXXX ACCOUNT # XXXX XXXX XXXX XXXX XXXX ACCOUNT # XXXXXXXX XXXX XXXX ACCOUNT # XXXX XXXXXXXX XXXX ACCOUNT # XXXX 15 U.S.C. 1681 SECTION 602 A, STATES I HAVE THE RIGHT TO PRIVACY..

15 U.S.C. 1681 SECTION 604 A, SECTION 2, STATES A CONSUMER REPORTING AGENCY CAN NOT FURNISH AN ACCOUNT WITHOUT MY WRITTEN INSTRUCTIONS 15 U.S.C. 1681c. ( A ) ( 5 ) SECTION STATES : NO CONSUMER REPORTING AGENCY MAY MAKE ANY CONSUMER REPORT CONTAINTING ANY OF THE FOLLOWING ITEMS OF INFORMATION, ANY OTHER THAN RECORDS OF CONVICTINS AND CRIMES WHICH ANTEDATES THE REPORT BY 7 YEARS.

15 U.S.C. 1681s-2 ( A ) ( 1 ) A PERSON SHALL NOT FURNISH ANY INFORMATION RELATING TO A CONSUMER TO ANY CONSUMER REPORTING AGENCY IF THE PERSON KNOWS OR HAS RESONABLE CAUSE TO BELIEVE THAT THE INFORMATION IS INACCURATE TO ALL ACCOUNTS..

ALL THREE CREDIT BUREAUS ARE COMMITTING FRAUD BY USING AND SHARING MY INFORMATION WITHOUT MY PERMISSION AND WITHOUT MY WRITTEN PERMISSION .. BY LAW.. 

XXXX XXXX FORM SELLING SECURITIES THEY DID NOT GET MY PERMISSION TO PULL MY SOCIAL SECURITY ALL THREE CREDIT BUREAUS COMMITTING SECURITIES FRAUD THEY DIDNOT GET MY PERMISSION TO USE MY SOCIAL SECURITY. IF THEY DID WHERE IS THE FORM TO PROVE I GAVE THEM PERMISSION!!",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30088,,Consent provided,Web,2024-09-08,Closed with explanation,Yes,,10062894
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,SC,29607,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063191
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"I have already sent a letter addressing the inaccuracies and unknown items on my credit report, but unfortunately, I have not received any response even after 30 days. It feels like I'm being taken advantage of and my disputes are being ignored. According to Section 611 ( a ), if these items are not investigated within 30 days, they should be promptly removed from my credit report. Since it has been over 30 days, I expect these accounts to be updated immediately. If not, I will have no choice but to pursue legal action due to the stress this situation has caused me. Additionally, my information was also affected by the XXXX, Experian, and XXXX data breach, which raises concerns about the security of my personal data.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AZ,85297,,Consent provided,Web,2024-09-08,Closed with explanation,Yes,,10063161
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33147,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063168
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30906,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10062796
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NJ,07305,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063185
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NY,10460,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10062797
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32806,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063216
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"Subject : Dispute of inaccurate information on my credit report Account Number : XXXX Credit Bureau : EXPERIAN Account Type : Credit Card Dear Sir/Madam In accordance with my rights under the Fair Credit Reporting Act ( FCRA, 15 U.S.C. 1681 ) and the Truth in Lending Act ( TILA, 15 U.S.C. 1601 ), I am formally disputing inaccurate and unverifiable information related to my account with [ creditor name, e.g., XXXX XXXX XXXXXXXX ], which has been marked as "" charge-off. '' After reviewing my credit report, I have found the following significant discrepancies between the credit bureaus XXXX, Experian, and XXXX : XXXX : Highest reported balance : {$2500.00} Current balance owed : {$2300.00} Payment status : Closed, reported as "" Charged off. '' Experian : Highest reported balance : {$0.00} Current balance owed : {$2300.00} Payment status : Closed, reported as "" Charged off. '' The account was closed due to inactivity. 

XXXX : Highest reported balance : {$2300.00} Current balance owed : {$2300.00} Payment status : Closed, reported as "" Charged off, '' with the balance reported as a "" loss by the creditor. '' These discrepancies show serious inconsistencies, particularly regarding the reported balances and the reasons for the account closure. Experian states that the account was closed due to inactivity, while XXXX indicates that the balance was reported as a loss. XXXX reports a higher balance than the other bureaus. These inconsistencies violate the FCRA ( 15 U.S.C. 1681e ( b ) ), which requires credit agencies to maintain maximum possible accuracy in their reports.

Additionally, under the Truth in Lending Act ( TILA, 15 U.S.C. 1601 ), I am entitled to clear and accurate information about my credit obligations and payment history. The discrepancies noted affect the truthfulness and clarity of the information regarding my account.

I request that, in compliance with FCRA and TILA, you investigate this dispute and immediately remove the inaccurate information, including the "" charge-off, '' from my credit report. The differences between the credit bureaus clearly show the inaccuracy of the reported information. Please send me the results of your investigation and a corrected report as soon as possible. 

I have attached copies of my credit reports highlighting the mentioned discrepancies for your reference. 

Thank you for your prompt attention to this matter. I look forward to your timely response.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32822,,Consent provided,Web,2024-09-08,Closed with explanation,Yes,,10063258
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"Subject : Dispute of inaccurate information on my credit report Account Number : XXXX Credit Bureau : EXPERIAN Account Type : Credit Card Dear Sir/Madam In accordance with my rights under the Fair Credit Reporting Act ( FCRA, 15 U.S.C. 1681 ) and the Truth in Lending Act ( TILA, 15 U.S.C. 1601 ), I am formally disputing inaccurate and unverifiable information related to my account with [ creditor name, e.g., XXXX XXXX XXXXXXXX ], which has been marked as "" charge-off. '' After reviewing my credit report, I have found the following significant discrepancies between the credit bureaus XXXX, Experian, and XXXX : XXXX : Highest reported balance : {$2500.00} Current balance owed : {$2300.00} Payment status : Closed, reported as "" Charged off. '' Experian : Highest reported balance : {$0.00} Current balance owed : {$2300.00} Payment status : Closed, reported as "" Charged off. '' The account was closed due to inactivity. 

XXXX : Highest reported balance : {$2300.00} Current balance owed : {$2300.00} Payment status : Closed, reported as "" Charged off, '' with the balance reported as a "" loss by the creditor. '' These discrepancies show serious inconsistencies, particularly regarding the reported balances and the reasons for the account closure. Experian states that the account was closed due to inactivity, while XXXX indicates that the balance was reported as a loss. XXXX reports a higher balance than the other bureaus. These inconsistencies violate the FCRA ( 15 U.S.C. 1681e ( b ) ), which requires credit agencies to maintain maximum possible accuracy in their reports.

Additionally, under the Truth in Lending Act ( TILA, 15 U.S.C. 1601 ), I am entitled to clear and accurate information about my credit obligations and payment history. The discrepancies noted affect the truthfulness and clarity of the information regarding my account. 

I request that, in compliance with FCRA and TILA, you investigate this dispute and immediately remove the inaccurate information, including the "" charge-off, '' from my credit report. The differences between the credit bureaus clearly show the inaccuracy of the reported information. Please send me the results of your investigation and a corrected report as soon as possible. 

I have attached copies of my credit reports highlighting the mentioned discrepancies for your reference. 

Thank you for your prompt attention to this matter. I look forward to your timely response.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32822,,Consent provided,Web,2024-09-08,Closed with explanation,Yes,,10063259
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"I previously sent a letter to address the errors and unknown items on my credit report, but unfortunately, I have not received a response even after 30 days. It seems like my disputes are being overlooked and I feel taken advantage of. As per Section XXXX ( a ), if these items are not investigated within 30 days, they should be promptly removed from my credit report. Since the deadline has passed, I expect these accounts to be updated without delay. If not, I XXXX have to take legal action due to the stress this situation has caused me. Moreover, my information was impacted by the XXXX, Experian, and XXXX data breach, which raises concerns about the security of my personal data.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,90032,,Consent provided,Web,2024-09-08,Closed with explanation,Yes,,10063368
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IN,465XX,,Other,Web,2024-09-08,Closed with non-monetary relief,Yes,,10063374
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32806,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063139
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32806,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063154
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IL,61201,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063245
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32825,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063367
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32825,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063369
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"I have already sent a letter addressing the inaccuracies and unknown items on my credit report, but unfortunately, I have not received any response even after 30 days. It feels like I'm being taken advantage of and my disputes are being ignored. According to Section 611 ( a ), if these items are not investigated within 30 days, they should be promptly removed from my credit report. Since it has been over 30 days, I expect these accounts to be updated immediately. If not, I will have no choice but to pursue legal action due to the stress this situation has caused me. Additionally, my information was also affected by the XXXX, Experian, and XXXX data breach, which raises concerns about the security of my personal data.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,PA,18103,,Consent provided,Web,2024-09-08,Closed with explanation,Yes,,10063593
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Old information reappears or never goes away,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30038,,Other,Web,2024-09-08,Closed with explanation,Yes,,10063587
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,78641,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063618
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32811,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063157
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CT,06516,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063049
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NV,89014,,Consent not provided,Web,2024-09-08,Closed with explanation,Yes,,10063224
2024-09-08,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,"I sent an initial complaint dated XX/XX/year> with the inaccuracies that are being reported differently across XXXX, Experian and XXXX. They ( XXXX XXXX ) received that letter with certified returned receipt on XX/XX/year>. Their response was a "" canned '' response that all is well and they are reporting EVERYTHING accurately. A second letter was sent today ( XX/XX/year> ) certified signature required with further violations highlighted. I hope they cure the deficiencies by fixing or deleting the inaccurate items as required by Law.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,90029,,Consent provided,Web,2024-09-08,Closed with explanation,Yes,,10062003
